monitoringstation,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,7,m,ism,m1,salinity,,17.94,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,8,m,ism,m1,salinity,,18.11,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,9,m,ism,m1,salinity,,18.51,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,10,m,ism,m1,salinity,,18.61,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,11,m,ism,m1,salinity,,18.7,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,12,m,ism,m1,salinity,,19.16,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,13,m,ism,m1,salinity,,19.27,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,14,m,ism,m1,salinity,,19.31,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422031,bay674,twqm,trib,vadeq,vadeq/tro,le5.4,2016-06-09t00:00:00,08:15:00,16,,,1,s,ism,m1,salinity,,14.68,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,16,b,ism,m1,salinity,,24.5,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,2,m,ism,m1,salinity,,17.01,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,3,m,ism,m1,salinity,,17.34,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,4,m,ism,m1,salinity,,17.46,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,5,m,ism,m1,salinity,,17.59,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,6,m,ism,m1,salinity,,18.35,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,7,m,ism,m1,salinity,,18.64,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,8,m,ism,m1,salinity,,18.84,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,9,m,ism,m1,salinity,,19.05,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,10,m,ism,m1,salinity,,19.16,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,11,m,ism,m1,salinity,,22.22,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,12,m,ism,m1,salinity,,23.21,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,13,m,ism,m1,salinity,,23.72,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,14,m,ism,m1,salinity,,24.33,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,15,m,ism,m1,salinity,,24.44,ppt,f01,,,,,,36.95486,-76.39275
le5.4,422030,bay673,twqm,trib,vadeq,vadeq/tro,le5.4,2016-05-19t00:00:00,08:15:00,17,,,1,s,ism,m1,salinity,,16.11,ppt,f01,,,,,,36.95486,-76.39275
le5.5-w,46093,bay593,twqm,main,vadeq,odu,le5.5-w,2013-01-16t00:00:00,16:55:00,7,,,6,b,d,s1,chla,,6.675,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,29982,bay594,twqm,main,vadeq,odu,le5.5-w,2013-02-15t00:00:00,09:27:00,6,,,1,s,d,s1,chla,,8.9712,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,46093,bay593,twqm,main,vadeq,odu,le5.5-w,2013-01-16t00:00:00,16:55:00,7,,,1,s,d,s1,chla,,6.8352,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30169,bay597,twqm,main,vadeq,odu,le5.5-w,2013-03-20t00:00:00,16:37:00,6,,,1,s,d,s1,chla,,6.408,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,29982,bay594,twqm,main,vadeq,odu,le5.5-w,2013-02-15t00:00:00,09:27:00,6,,,5,b,d,s1,chla,,10.146,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30169,bay597,twqm,main,vadeq,odu,le5.5-w,2013-03-20t00:00:00,16:37:00,6,,,5,b,d,s1,chla,,9.15429,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30438,bay598,twqm,main,vadeq,odu,le5.5-w,2013-04-17t00:00:00,09:39:00,8,,,1,s,d,s1,chla,,4.272,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30694,bay600,twqm,main,vadeq,odu,le5.5-w,2013-05-14t00:00:00,17:05:00,7,,,1,s,d,s1,chla,,9.612,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30438,bay598,twqm,main,vadeq,odu,le5.5-w,2013-04-17t00:00:00,09:39:00,8,,,7,b,d,s1,chla,,5.7405,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30694,bay600,twqm,main,vadeq,odu,le5.5-w,2013-05-14t00:00:00,17:05:00,7,,,6,b,d,s1,chla,,10.37486,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30811,bay602,twqm,main,vadeq,odu,le5.5-w,2013-06-03t00:00:00,13:10:00,6,,,1,s,d,s1,chla,,13.57886,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393829,bay604,twqm,main,vadeq,odu,le5.5-w,2013-07-18t00:00:00,11:48:00,7,,,1,s,d,s1,chla,,8.544,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,25557,bay603,twqm,main,vadeq,odu,le5.5-w,2013-06-26t00:00:00,10:40:00,9,,,1,s,d,s1,chla,,9.612,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,30811,bay602,twqm,main,vadeq,odu,le5.5-w,2013-06-03t00:00:00,13:10:00,6,,,5,b,d,s1,chla,,9.612,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,25557,bay603,twqm,main,vadeq,odu,le5.5-w,2013-06-26t00:00:00,10:40:00,9,,,8,b,d,s1,chla,,8.544,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393829,bay604,twqm,main,vadeq,odu,le5.5-w,2013-07-18t00:00:00,11:48:00,7,,,6,b,d,s1,chla,,8.366,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393831,bay606,twqm,main,vadeq,odu,le5.5-w,2013-08-13t00:00:00,17:30:00,14,,,13,b,d,s1,chla,,4.272,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393831,bay606,twqm,main,vadeq,odu,le5.5-w,2013-08-13t00:00:00,17:30:00,14,,,1,s,d,s1,chla,,9.078,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393893,bay609,twqm,main,vadeq,odu,le5.5-w,2013-09-20t00:00:00,12:57:00,12,,,1,s,d,s1,chla,,7.78114,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393894,bay611,twqm,main,vadeq,odu,le5.5-w,2013-10-23t00:00:00,09:18:00,10,,,1,s,d,s1,chla,,3.4176,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393941,bay612,twqm,main,vadeq,odu,le5.5-w,2013-11-11t00:00:00,16:15:00,9,,,1,s,d,s1,chla,,6.8085,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393893,bay609,twqm,main,vadeq,odu,le5.5-w,2013-09-20t00:00:00,12:57:00,12,,,11,b,d,s1,chla,,7.93371,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393894,bay611,twqm,main,vadeq,odu,le5.5-w,2013-10-23t00:00:00,09:18:00,10,,,9,b,d,s1,chla,,4.005,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393941,bay612,twqm,main,vadeq,odu,le5.5-w,2013-11-11t00:00:00,16:15:00,9,,,8,b,d,s1,chla,,6.5415,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393942,bay614,twqm,main,vadeq,odu,le5.5-w,2013-12-12t00:00:00,12:09:00,12,,,11,b,d,s1,chla,,5.874,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393942,bay614,twqm,main,vadeq,odu,le5.5-w,2013-12-12t00:00:00,12:09:00,12,,,1,s,d,s1,chla,,5.607,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393972,bay618,twqm,main,vadeq,odu,le5.5-w,2014-02-17t00:00:00,13:13:00,9,,,1,s,d,s1,chla,,6.2745,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394021,bay621,twqm,main,vadeq,odu,le5.5-w,2014-03-21t00:00:00,12:03:00,10,,,1,s,d,s1,chla,,10.146,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393972,bay618,twqm,main,vadeq,odu,le5.5-w,2014-02-17t00:00:00,13:13:00,9,,,8,b,d,s1,chla,,9.7455,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394021,bay621,twqm,main,vadeq,odu,le5.5-w,2014-03-21t00:00:00,12:03:00,10,,,9,b,d,s1,chla,,12.46,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394022,bay622,twqm,main,vadeq,odu,le5.5-w,2014-04-14t00:00:00,16:15:00,6,,,5,b,d,s1,chla,,6.408,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394097,bay624,twqm,main,vadeq,odu,le5.5-w,2014-05-14t00:00:00,12:26:00,8,,,1,s,d,s1,chla,,11.481,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394022,bay622,twqm,main,vadeq,odu,le5.5-w,2014-04-14t00:00:00,16:15:00,6,,,1,s,d,s1,chla,,5.2065,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394097,bay624,twqm,main,vadeq,odu,le5.5-w,2014-05-14t00:00:00,12:26:00,8,,,7,b,d,s1,chla,,8.1435,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394098,bay626,twqm,main,vadeq,odu,le5.5-w,2014-06-04t00:00:00,10:33:00,7,,,6,b,d,s1,chla,,9.612,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394098,bay626,twqm,main,vadeq,odu,le5.5-w,2014-06-04t00:00:00,10:33:00,7,,,1,s,d,s1,chla,,11.5344,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394197,bay628,twqm,main,vadeq,odu,le5.5-w,2014-07-10t00:00:00,12:42:00,10,,,1,s,d,s1,chla,,11.9616,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394199,bay630,twqm,main,vadeq,odu,le5.5-w,2014-08-06t00:00:00,10:58:00,9,,,1,s,d,s1,chla,,6.942,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394197,bay628,twqm,main,vadeq,odu,le5.5-w,2014-07-10t00:00:00,12:42:00,10,,,9,b,d,s1,chla,,9.612,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394199,bay630,twqm,main,vadeq,odu,le5.5-w,2014-08-06t00:00:00,10:58:00,9,,,8,b,d,s1,chla,,5.2065,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394200,bay631,twqm,main,vadeq,odu,le5.5-w,2014-08-28t00:00:00,10:42:00,11,,,10,b,d,s1,chla,,7.832,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,394200,bay631,twqm,main,vadeq,odu,le5.5-w,2014-08-28t00:00:00,10:42:00,11,,,1,s,d,s1,chla,,7.62857,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384129,bay632,twqm,main,vadeq,odu,le5.5-w,2014-09-17t00:00:00,11:57:00,8,,,1,s,d,s1,chla,,6.2745,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384130,bay635,twqm,main,vadeq,odu,le5.5-w,2014-10-22t00:00:00,10:10:00,14,,,1,s,d,s1,chla,,5.4468,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384168,bay637,twqm,main,vadeq,odu,le5.5-w,2014-11-25t00:00:00,15:52:00,7,,,1,s,d,s1,chla,,6.675,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384129,bay632,twqm,main,vadeq,odu,le5.5-w,2014-09-17t00:00:00,11:57:00,8,,,7,b,d,s1,chla,,2.8035,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384130,bay635,twqm,main,vadeq,odu,le5.5-w,2014-10-22t00:00:00,10:10:00,14,,,13,b,d,s1,chla,,5.5536,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384168,bay637,twqm,main,vadeq,odu,le5.5-w,2014-11-25t00:00:00,15:52:00,7,,,6,b,d,s1,chla,,8.277,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384169,bay638,twqm,main,vadeq,odu,le5.5-w,2014-12-17t00:00:00,12:52:00,7,,,6,b,d,s1,chla,,5.7672,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,384169,bay638,twqm,main,vadeq,odu,le5.5-w,2014-12-17t00:00:00,12:52:00,7,,,1,s,d,s1,chla,,5.2332,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,389712,bay640,twqm,main,vadeq,odu,le5.5-w,2015-01-12t00:00:00,16:12:00,6,,,1,s,d,s1,chla,,5.1264,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,389765,bay644,twqm,main,vadeq,odu,le5.5-w,2015-03-09t00:00:00,16:54:00,9,,,1,s,d,s1,chla,,6.5148,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,389766,bay646,twqm,main,vadeq,odu,le5.5-w,2015-04-08t00:00:00,10:11:00,9,,,1,s,d,s1,chla,,16.02,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,389712,bay640,twqm,main,vadeq,odu,le5.5-w,2015-01-12t00:00:00,16:12:00,6,,,5,b,d,s1,chla,,5.81467,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,389765,bay644,twqm,main,vadeq,odu,le5.5-w,2015-03-09t00:00:00,16:54:00,9,,,8,b,d,s1,chla,,8.01,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,389766,bay646,twqm,main,vadeq,odu,le5.5-w,2015-04-08t00:00:00,10:11:00,9,,,8,b,d,s1,chla,,13.884,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,390921,bay648,twqm,main,vadeq,odu,le5.5-w,2015-05-07t00:00:00,12:20:00,8,,,7,b,d,s1,chla,,7.6095,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,390921,bay648,twqm,main,vadeq,odu,le5.5-w,2015-05-07t00:00:00,12:20:00,8,,,1,s,d,s1,chla,,5.2332,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,390922,bay650,twqm,main,vadeq,odu,le5.5-w,2015-06-05t00:00:00,10:46:00,8,,,1,s,d,s1,chla,,7.209,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,390923,bay651,twqm,main,vadeq,odu,le5.5-w,2015-06-24t00:00:00,12:29:00,9,,,1,s,d,s1,chla,,11.481,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,391343,bay652,twqm,main,vadeq,odu,le5.5-w,2015-07-08t00:00:00,13:16:00,8,,,1,s,d,s1,chla,,102.528,ug/l,l01,odu,,,,algal_bloom_noted_on_station.,36.99903,-76.31328
le5.5-w,390922,bay650,twqm,main,vadeq,odu,le5.5-w,2015-06-05t00:00:00,10:46:00,8,,,7,b,d,s1,chla,,6.408,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,390923,bay651,twqm,main,vadeq,odu,le5.5-w,2015-06-24t00:00:00,12:29:00,9,,,8,b,d,s1,chla,,8.4105,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,391343,bay652,twqm,main,vadeq,odu,le5.5-w,2015-07-08t00:00:00,13:16:00,8,,,7,b,d,s1,chla,,14.062,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,391345,bay654,twqm,main,vadeq,odu,le5.5-w,2015-08-06t00:00:00,11:26:00,6,,,5,b,d,s1,chla,,13.884,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,391345,bay654,twqm,main,vadeq,odu,le5.5-w,2015-08-06t00:00:00,11:26:00,6,,,1,s,d,s1,chla,,20.114,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,391346,bay655,twqm,main,vadeq,odu,le5.5-w,2015-08-27t00:00:00,17:15:00,9,,,1,s,d,s1,chla,,7.6095,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393059,bay657,twqm,main,vadeq,odu,le5.5-w,2015-09-29t00:00:00,09:18:00,11,,,1,s,d,s1,chla,,11.036,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,391346,bay655,twqm,main,vadeq,odu,le5.5-w,2015-08-27t00:00:00,17:15:00,9,,,8,b,d,s1,chla,,6.408,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393059,bay657,twqm,main,vadeq,odu,le5.5-w,2015-09-29t00:00:00,09:18:00,11,,,10,b,d,s1,chla,,9.879,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393060,bay659,twqm,main,vadeq,odu,le5.5-w,2015-10-22t00:00:00,10:07:00,11,,,1,s,d,s1,chla,,6.6216,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,412925,bay661,twqm,main,vadeq,odu,le5.5-w,2015-11-17t00:00:00,15:33:00,10,,,1,s,d,s1,chla,,5.6604,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,412926,bay662,twqm,main,vadeq,odu,le5.5-w,2015-12-17t00:00:00,10:55:00,10,,,1,s,d,s1,chla,,5.5536,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,393060,bay659,twqm,main,vadeq,odu,le5.5-w,2015-10-22t00:00:00,10:07:00,11,,,10,b,d,s1,chla,,6.6216,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,412925,bay661,twqm,main,vadeq,odu,le5.5-w,2015-11-17t00:00:00,15:33:00,10,,,9,b,d,s1,chla,,4.272,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,412926,bay662,twqm,main,vadeq,odu,le5.5-w,2015-12-17t00:00:00,10:55:00,10,,,9,b,d,s1,chla,,4.4856,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,416744,bay664,twqm,main,vadeq,odu,le5.5-w,2016-01-11t00:00:00,11:15:00,11,,,10,b,d,s1,chla,,4.005,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,416744,bay664,twqm,main,vadeq,odu,le5.5-w,2016-01-11t00:00:00,11:15:00,11,,,1,s,d,s1,chla,,3.0705,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,416745,bay666,twqm,main,vadeq,odu,le5.5-w,2016-02-09t00:00:00,08:56:00,9,,,1,s,d,s1,chla,,11.9616,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420789,bay668,twqm,main,vadeq,odu,le5.5-w,2016-03-14t00:00:00,12:55:00,7,,,1,s,d,s1,chla,,11.748,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,416745,bay666,twqm,main,vadeq,odu,le5.5-w,2016-02-09t00:00:00,08:56:00,9,,,8,b,d,s1,chla,,13.083,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420789,bay668,twqm,main,vadeq,odu,le5.5-w,2016-03-14t00:00:00,12:55:00,7,,,6,b,d,s1,chla,,9.49333,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420790,bay671,twqm,main,vadeq,odu,le5.5-w,2016-04-18t00:00:00,10:22:00,13,,,12,b,d,s1,chla,,8.1435,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420790,bay671,twqm,main,vadeq,odu,le5.5-w,2016-04-18t00:00:00,10:22:00,13,,,1,s,d,s1,chla,,8.8644,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420861,bay672,twqm,main,vadeq,odu,le5.5-w,2016-05-10t00:00:00,16:35:00,8,,,1,s,d,s1,chla,,10.413,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420862,bay674,twqm,main,vadeq,odu,le5.5-w,2016-06-08t00:00:00,09:24:00,9,,,1,s,d,s1,chla,,9.078,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420861,bay672,twqm,main,vadeq,odu,le5.5-w,2016-05-10t00:00:00,16:35:00,8,,,7,b,d,s1,chla,,9.4785,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420862,bay674,twqm,main,vadeq,odu,le5.5-w,2016-06-08t00:00:00,09:24:00,9,,,8,b,d,s1,chla,,8.01,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420863,bay675,twqm,main,vadeq,odu,le5.5-w,2016-06-29t00:00:00,11:05:00,7,,,6,b,d,s1,chla,,8.3304,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420863,bay675,twqm,main,vadeq,odu,le5.5-w,2016-06-29t00:00:00,11:05:00,7,,,1,s,d,s1,chla,,7.7964,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420964,bay676,twqm,main,vadeq,odu,le5.5-w,2016-07-13t00:00:00,10:38:00,7,,,1,s,d,s1,chla,,11.748,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420966,bay678,twqm,main,vadeq,odu,le5.5-w,2016-08-10t00:00:00,12:15:00,8,,,1,s,d,s1,chla,,10.68,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420967,bay679,twqm,main,vadeq,odu,le5.5-w,2016-08-31t00:00:00,12:26:00,9,,,1,s,d,s1,chla,,10.502,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420964,bay676,twqm,main,vadeq,odu,le5.5-w,2016-07-13t00:00:00,10:38:00,7,,,6,b,d,s1,chla,,9.4785,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420966,bay678,twqm,main,vadeq,odu,le5.5-w,2016-08-10t00:00:00,12:15:00,8,,,7,b,d,s1,chla,,9.256,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420967,bay679,twqm,main,vadeq,odu,le5.5-w,2016-08-31t00:00:00,12:26:00,9,,,8,b,d,s1,chla,,8.544,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,422728,bay681,twqm,main,vadeq,odu,le5.5-w,2016-09-20t00:00:00,08:46:00,12,,,11,b,d,s1,chla,,3.8715,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,422728,bay681,twqm,main,vadeq,odu,le5.5-w,2016-09-20t00:00:00,08:46:00,12,,,1,s,d,s1,chla,,3.3375,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,422729,bay683,twqm,main,vadeq,odu,le5.5-w,2016-10-17t00:00:00,12:16:00,11,,,1,s,d,s1,chla,,5.64514,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,425520,bay684,twqm,main,vadeq,odu,le5.5-w,2016-11-17t00:00:00,09:20:00,9,,,1,s,d,s1,chla,,5.2065,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,425521,bay686,twqm,main,vadeq,odu,le5.5-w,2016-12-14t00:00:00,13:18:00,10,,,1,s,d,s1,chla,,3.5244,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,422729,bay683,twqm,main,vadeq,odu,le5.5-w,2016-10-17t00:00:00,12:16:00,11,,,10,b,d,s1,chla,,6.56057,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,425520,bay684,twqm,main,vadeq,odu,le5.5-w,2016-11-17t00:00:00,09:20:00,9,,,8,b,d,s1,chla,,5.34,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,425521,bay686,twqm,main,vadeq,odu,le5.5-w,2016-12-14t00:00:00,13:18:00,10,,,9,b,d,s1,chla,,3.6312,ug/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,425521,bay686,twqm,main,vadeq,odu,le5.5-w,2016-12-14t00:00:00,13:18:00,10,,,1,s,d,s1,doc,,2.653,mg/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,425520,bay684,twqm,main,vadeq,odu,le5.5-w,2016-11-17t00:00:00,09:20:00,9,,,1,s,d,s1,doc,,2.629,mg/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,422729,bay683,twqm,main,vadeq,odu,le5.5-w,2016-10-17t00:00:00,12:16:00,11,,,1,s,d,s1,doc,,4.003,mg/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,422728,bay681,twqm,main,vadeq,odu,le5.5-w,2016-09-20t00:00:00,08:46:00,12,,,1,s,d,s1,doc,,2.348,mg/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420966,bay678,twqm,main,vadeq,odu,le5.5-w,2016-08-10t00:00:00,12:15:00,8,,,1,s,d,s1,doc,,2.72,mg/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420964,bay676,twqm,main,vadeq,odu,le5.5-w,2016-07-13t00:00:00,10:38:00,7,,,1,s,d,s1,doc,,2.897,mg/l,l01,odu,,,,,36.99903,-76.31328
le5.5-w,420861,bay672,twqm,main,vadeq,odu,le5.5-w,2016-05-10t00:00:00,16:35:00,8,,,1,s,d,fs1,doc,,2.232,mg/l,l01,odu,,,,,36.99903,-76.31328
