surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
433495,433495,odu/pel,c,we4.2,2013-08-13T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,120036000,l,auto_pico,1148,20131231we4.2
433495,433495,odu/pel,c,we4.2,2013-08-13T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,80024000,l,auto_pico,1148,20131231we4.2
433501,433501,odu/pel,c,ret5.2,2013-08-15T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,131039300,l,auto_pico,1148,20131231ret5.2
433503,433503,odu/pel,c,tf5.5,2013-08-15T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,59017700,l,auto_pico,1148,20131231tf5.5
433505,433505,odu/pel,c,ret4.3,2013-08-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,99029700,l,auto_pico,1148,20131231ret4.3
433507,433507,odu/pel,c,tf4.2,2013-08-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,75022500,l,auto_pico,1148,20131231tf4.2
433509,433509,odu/pel,c,ret5.2,2013-09-04T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,94028200,l,auto_pico,1148,20131231ret5.2
433511,433511,odu/pel,c,tf5.5,2013-09-04T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,58017400,l,auto_pico,1148,20131231tf5.5
433513,433513,odu/pel,c,ret3.1,2013-09-10T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,205061500,l,auto_pico,1148,20131231ret3.1
433515,433515,odu/pel,c,tf3.3,2013-09-10T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,272081600,l,auto_pico,1148,20131231tf3.3
433517,433517,odu/pel,c,sbe5,2013-09-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,60018000,l,auto_pico,1148,20131231sbe5
433519,433519,odu/pel,c,tf4.2,2013-09-17T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,78023400,l,auto_pico,1148,20131231tf4.2
433521,433521,odu/pel,c,cb7.3e,2013-09-18T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,102030600,l,auto_pico,1148,20131231cb7.3e
433521,433521,odu/pel,c,cb7.3e,2013-09-18T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,95028500,l,auto_pico,1148,20131231cb7.3e
433525,433525,odu/pel,c,cb6.1,2013-09-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,278083400,l,auto_pico,1148,20131231cb6.1
433525,433525,odu/pel,c,cb6.1,2013-09-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,187056100,l,auto_pico,1148,20131231cb6.1
433529,433529,odu/pel,c,cb6.4,2013-09-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,127038100,l,auto_pico,1148,20131231cb6.4
433529,433529,odu/pel,c,cb6.4,2013-09-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,127038100,l,auto_pico,1148,20131231cb6.4
433527,433527,odu/pel,c,le3.6,2013-09-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,248074400,l,auto_pico,1148,20131231le3.6
433527,433527,odu/pel,c,le3.6,2013-09-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,416124800,l,auto_pico,1148,20131231le3.6
433523,433523,odu/pel,c,ret4.3,2013-09-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,59017700,l,auto_pico,1148,20131231ret4.3
433531,433531,odu/pel,c,we4.2,2013-09-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,78023400,l,auto_pico,1148,20131231we4.2
433531,433531,odu/pel,c,we4.2,2013-09-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,81024300,l,auto_pico,1148,20131231we4.2
433533,433533,odu/pel,c,cb7.4,2013-09-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,84025200,l,auto_pico,1148,20131231cb7.4
433533,433533,odu/pel,c,cb7.4,2013-09-20T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,101030300,l,auto_pico,1148,20131231cb7.4
433535,433535,odu/pel,c,le5.5-w,2013-09-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,116034800,l,auto_pico,1148,20131231le5.5-w
433535,433535,odu/pel,c,le5.5-w,2013-09-20T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,136040800,l,auto_pico,1148,20131231le5.5-w
433537,433537,odu/pel,c,ret5.2,2013-10-01T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,93528050,l,auto_pico,1148,20140415ret5.2
433539,433539,odu/pel,c,tf5.5,2013-10-01T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,44013200,l,auto_pico,1148,20140415tf5.5
433541,433541,odu/pel,c,ret4.3,2013-10-16T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,31009300,l,auto_pico,1148,20140415ret4.3
433543,433543,odu/pel,c,tf4.2,2013-10-16T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20140415tf4.2
433549,433549,odu/pel,c,cb6.1,2013-10-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,134040200,l,auto_pico,1148,20140415cb6.1
433549,433549,odu/pel,c,cb6.1,2013-10-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,87026100,l,auto_pico,1148,20140415cb6.1
433547,433547,odu/pel,c,cb7.3e,2013-10-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,98029400,l,auto_pico,1148,20140415cb7.3e
433547,433547,odu/pel,c,cb7.3e,2013-10-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,65019500,l,auto_pico,1148,20140415cb7.3e
433545,433545,odu/pel,c,cb7.4,2013-10-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,43012900,l,auto_pico,1148,20140415cb7.4
433545,433545,odu/pel,c,cb7.4,2013-10-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,35510650,l,auto_pico,1148,20140415cb7.4
433551,433551,odu/pel,c,le3.6,2013-10-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,137041100,l,auto_pico,1148,20140415le3.6
433551,433551,odu/pel,c,le3.6,2013-10-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20140415le3.6
433557,433557,odu/pel,c,cb6.4,2013-10-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,60018000,l,auto_pico,1148,20140415cb6.4
433557,433557,odu/pel,c,cb6.4,2013-10-22T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,50015000,l,auto_pico,1148,20140415cb6.4
433553,433553,odu/pel,c,ret3.1,2013-10-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,49514850,l,auto_pico,1148,20140415ret3.1
433555,433555,odu/pel,c,tf3.3,2013-10-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,46513950,l,auto_pico,1148,20140415tf3.3
433559,433559,odu/pel,c,we4.2,2013-10-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,36510950,l,auto_pico,1148,20140415we4.2
433559,433559,odu/pel,c,we4.2,2013-10-22T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,25508550,l,auto_pico,1148,20140415we4.2
433561,433561,odu/pel,c,le5.5-w,2013-10-23T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,39011700,l,auto_pico,1148,20140415le5.5-w
433561,433561,odu/pel,c,le5.5-w,2013-10-23T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,32009600,l,auto_pico,1148,20140415le5.5-w
433563,433563,odu/pel,c,sbe5,2013-10-30T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,18005400,l,auto_pico,1148,20140415sbe5
433567,433567,odu/pel,c,cb6.4,2013-11-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,19005700,l,auto_pico,1148,20140415cb6.4
433567,433567,odu/pel,c,cb6.4,2013-11-11T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,23006900,l,auto_pico,1148,20140415cb6.4
433569,433569,odu/pel,c,le5.5-w,2013-11-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20140415le5.5-w
433569,433569,odu/pel,c,le5.5-w,2013-11-11T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,12503750,l,auto_pico,1148,20140415le5.5-w
433565,433565,odu/pel,c,we4.2,2013-11-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,24507350,l,auto_pico,1148,20140415we4.2
433565,433565,odu/pel,c,we4.2,2013-11-11T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20140415we4.2
433573,433573,odu/pel,c,cb6.1,2013-11-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20140415cb6.1
433573,433573,odu/pel,c,cb6.1,2013-11-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,23006900,l,auto_pico,1148,20140415cb6.1
433571,433571,odu/pel,c,le3.6,2013-11-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,43262975,l,auto_pico,1148,20140415le3.6
433571,433571,odu/pel,c,le3.6,2013-11-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,35510650,l,auto_pico,1148,20140415le3.6
433575,433575,odu/pel,c,cb7.3e,2013-11-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,24007200,l,auto_pico,1148,20140415cb7.3e
433575,433575,odu/pel,c,cb7.3e,2013-11-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,33009900,l,auto_pico,1148,20140415cb7.3e
433581,433581,odu/pel,c,cb6.4,2013-12-09T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,11503450,l,auto_pico,1148,20140415cb6.4
433581,433581,odu/pel,c,cb6.4,2013-12-09T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20140415cb6.4
433579,433579,odu/pel,c,cb7.3e,2013-12-09T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,10503150,l,auto_pico,1148,20140415cb7.3e
433579,433579,odu/pel,c,cb7.3e,2013-12-09T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,14754425,l,auto_pico,1148,20140415cb7.3e
433577,433577,odu/pel,c,cb7.4,2013-12-09T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,21006300,l,auto_pico,1148,20140415cb7.4
433577,433577,odu/pel,c,cb7.4,2013-12-09T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,20006000,l,auto_pico,1148,20140415cb7.4
433583,433583,odu/pel,c,cb6.1,2013-12-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,11003300,l,auto_pico,1148,20140415cb6.1
433583,433583,odu/pel,c,cb6.1,2013-12-11T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7002100,l,auto_pico,1148,20140415cb6.1
433585,433585,odu/pel,c,le3.6,2013-12-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20140415le3.6
433585,433585,odu/pel,c,le3.6,2013-12-11T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20140415le3.6
433587,433587,odu/pel,c,le5.5-w,2013-12-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20140415le5.5-w
433587,433587,odu/pel,c,le5.5-w,2013-12-12T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3250975,l,auto_pico,1148,20140415we4.2
433589,433589,odu/pel,c,we4.2,2013-12-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,11003300,l,auto_pico,1148,20140415le5.5-w
433589,433589,odu/pel,c,we4.2,2013-12-12T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5501650,l,auto_pico,1148,20140415we4.2
433595,433595,odu/pel,c,le3.6,2014-02-17T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5041500,l,auto_pico,1148,20141015le3.6
433595,433595,odu/pel,c,le3.6,2014-02-17T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7730300,l,auto_pico,1148,20141015le3.6
433591,433591,odu/pel,c,le5.5-w,2014-02-17T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4705400,l,auto_pico,1148,20141015le5.5-w
433591,433591,odu/pel,c,le5.5-w,2014-02-17T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3697100,l,auto_pico,1148,20141015le5.5-w
433593,433593,odu/pel,c,we4.2,2014-02-17T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4369300,l,auto_pico,1148,20141015we4.2
433593,433593,odu/pel,c,we4.2,2014-02-17T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5377600,l,auto_pico,1148,20141015we4.2
433597,433597,odu/pel,c,cb6.1,2014-02-18T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,10083000,l,auto_pico,1148,20141015cb6.1
433597,433597,odu/pel,c,cb6.1,2014-02-18T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,9074700,l,auto_pico,1148,20141015cb6.1
433599,433599,odu/pel,c,cb6.4,2014-02-18T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4369300,l,auto_pico,1148,20141015cb6.4
433599,433599,odu/pel,c,cb6.4,2014-02-18T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4033700,l,auto_pico,1148,20141015cb6.4
433601,433601,odu/pel,c,cb7.3e,2014-02-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5377600,l,auto_pico,1148,20141015cb7.3e
433601,433601,odu/pel,c,cb7.3e,2014-02-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,6722000,l,auto_pico,1148,20141015cb7.3e
433603,433603,odu/pel,c,cb7.4,2014-02-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7730300,l,auto_pico,1148,20141015cb7.4
433603,433603,odu/pel,c,cb7.4,2014-02-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4369300,l,auto_pico,1148,20141015cb7.4
433605,433605,odu/pel,c,ret3.1,2014-03-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7394200,l,auto_pico,1148,20141015ret3.1
433607,433607,odu/pel,c,tf3.3,2014-03-11T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7058100,l,auto_pico,1148,20141015tf3.3
433609,433609,odu/pel,c,sbe5,2014-03-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,6049800,l,auto_pico,1148,20141015sbe5
433611,433611,odu/pel,c,cb7.3e,2014-03-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3361000,l,auto_pico,1148,20141015cb7.3e
433611,433611,odu/pel,c,cb7.3e,2014-03-19T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4369300,l,auto_pico,1148,20141015cb7.3e
433613,433613,odu/pel,c,ret5.2,2014-03-19T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7058100,l,auto_pico,1148,20141015ret5.2
433615,433615,odu/pel,c,cb6.1,2014-03-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3361000,l,auto_pico,1148,20141015cb6.1
433615,433615,odu/pel,c,cb6.1,2014-03-20T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4705400,l,auto_pico,1148,20141015cb6.1
433621,433621,odu/pel,c,cb6.4,2014-03-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5377600,l,auto_pico,1148,20141015cb6.4
433621,433621,odu/pel,c,cb6.4,2014-03-20T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3688800,l,auto_pico,1148,20141015cb6.4
433617,433617,odu/pel,c,le3.6,2014-03-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,2352700,l,auto_pico,1148,20141015le3.6
433617,433617,odu/pel,c,le3.6,2014-03-20T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4033200,l,auto_pico,1148,20141015le3.6
433619,433619,odu/pel,c,tf4.2,2014-03-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7058100,l,auto_pico,1148,20141015tf4.2
433623,433623,odu/pel,c,we4.2,2014-03-20T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5377600,l,auto_pico,1148,20141015we4.2
433623,433623,odu/pel,c,we4.2,2014-03-20T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3697100,l,auto_pico,1148,20141015we4.2
433625,433625,odu/pel,c,cb7.4,2014-03-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4369300,l,auto_pico,1148,20141015cb7.4
433625,433625,odu/pel,c,cb7.4,2014-03-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,6049800,l,auto_pico,1148,20141015cb7.4
433627,433627,odu/pel,c,le5.5-w,2014-03-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4033200,l,auto_pico,1148,20141015le5.5-w
433627,433627,odu/pel,c,le5.5-w,2014-03-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3024900,l,auto_pico,1148,20141015le5.5-w
433629,433629,odu/pel,c,ret5.2,2014-04-01T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7562250,l,auto_pico,1148,20141015ret5.2
433631,433631,odu/pel,c,tf5.5,2014-04-01T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5751725,l,auto_pico,1148,20141015tf5.5
433633,433633,odu/pel,c,ret3.1,2014-04-08T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,6251875,l,auto_pico,1148,20141015ret3.1
433635,433635,odu/pel,c,tf3.3,2014-04-08T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7002100,l,auto_pico,1148,20141015tf3.3
433637,433637,odu/pel,c,sbe5,2014-04-09T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015sbe5
433641,433641,odu/pel,c,cb6.4,2014-04-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20141015cb6.4
433641,433641,odu/pel,c,cb6.4,2014-04-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20141015cb6.4
433639,433639,odu/pel,c,cb7.4,2014-04-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20141015cb7.4
433639,433639,odu/pel,c,cb7.4,2014-04-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20141015cb7.4
433645,433645,odu/pel,c,le5.5-w,2014-04-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3250975,l,auto_pico,1148,20141015le5.5-w
433645,433645,odu/pel,c,le5.5-w,2014-04-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20141015le5.5-w
433643,433643,odu/pel,c,we4.2,2014-04-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1750525,l,auto_pico,1148,20141015we4.2
433643,433643,odu/pel,c,we4.2,2014-04-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20141015we4.2
433647,433647,odu/pel,c,tf4.2,2014-04-17T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1250375,l,auto_pico,1148,20141015tf4.2
433649,433649,odu/pel,c,cb7.3e,2014-04-21T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20141015cb7.3e
433649,433649,odu/pel,c,cb7.3e,2014-04-21T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015cb7.3e
433653,433653,odu/pel,c,cb6.1,2014-04-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1250375,l,auto_pico,1148,20141015cb6.1
433653,433653,odu/pel,c,cb6.1,2014-04-22T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,500150,l,auto_pico,1148,20141015cb6.1
433655,433655,odu/pel,c,le3.6,2014-04-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20141015le3.6
433655,433655,odu/pel,c,le3.6,2014-04-22T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,2250675,l,auto_pico,1148,20141015le3.6
433651,433651,odu/pel,c,ret4.3,2014-04-22T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015ret4.3
433657,433657,odu/pel,c,ret5.2,2014-05-06T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,9752925,l,auto_pico,1148,20141015ret5.2
433659,433659,odu/pel,c,tf5.5,2014-05-06T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,750225,l,auto_pico,1148,20141015tf5.5
433665,433665,odu/pel,c,cb6.1,2014-05-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015cb6.1
433665,433665,odu/pel,c,cb6.1,2014-05-12T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015cb6.1
433663,433663,odu/pel,c,cb7.3e,2014-05-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015cb7.3e
433663,433663,odu/pel,c,cb7.3e,2014-05-12T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015cb7.3e
433661,433661,odu/pel,c,cb7.4,2014-05-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,500150,l,auto_pico,1148,20141015cb7.4
433661,433661,odu/pel,c,cb7.4,2014-05-12T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1250375,l,auto_pico,1148,20141015cb7.4
433667,433667,odu/pel,c,le3.6,2014-05-12T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7752325,l,auto_pico,1148,20141015le3.6
433667,433667,odu/pel,c,le3.6,2014-05-12T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,5251575,l,auto_pico,1148,20141015le3.6
433673,433673,odu/pel,c,cb6.4,2014-05-13T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4751425,l,auto_pico,1148,20141015cb6.4
433673,433673,odu/pel,c,cb6.4,2014-05-13T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20141015cb6.4
433669,433669,odu/pel,c,ret3.1,2014-05-13T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,750225,l,auto_pico,1148,20141015ret3.1
433671,433671,odu/pel,c,tf3.3,2014-05-13T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,800150,l,auto_pico,1148,20141015tf3.3
433679,433679,odu/pel,c,le5.5-w,2014-05-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,8752625,l,auto_pico,1148,20141015le5.5-w
433679,433679,odu/pel,c,le5.5-w,2014-05-14T00:00:00Z,bp,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,7252175,l,auto_pico,1148,20141015le5.5-w
433677,433677,odu/pel,c,sbe5,2014-05-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,1250375,l,auto_pico,1148,20141015sbe5
433675,433675,odu/pel,c,we4.2,2014-05-14T00:00:00Z,ap,fs1,7,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075,l,auto_pico,1148,20141015we4.2
