org_tsn,rankname,taxonname,tsn,final_tsn,final_id
2374,family,stephanopyxidaceae,590821,2374,stephanopyxis_turris
2374,genus,stephanopyxis,2371,2374,stephanopyxis_turris
2374,species,stephanopyxis_turris,2374,2374,stephanopyxis_turris
10373,kingdom,chromista,630578,615885,amylax_triacantha
10373,subkingdom,chromista,590735,615885,amylax_triacantha
10373,division,pyrrophycophyta,9873,615885,amylax_triacantha
10373,class,dinophyceae,9874,615885,amylax_triacantha
10373,order,gonyaulacales,573275,615885,amylax_triacantha
10373,family,gonyaulacaceae,10356,615885,amylax_triacantha
10373,genus,amylax,573305,615885,amylax_triacantha
10373,species,amylax_triacantha,615885,615885,amylax_triacantha
1448,kingdom,chromista,630578,1448,chrysophyceae
1448,subkingdom,chromista,590735,1448,chrysophyceae
1448,division,chrysophyta,1447,1448,chrysophyceae
1448,class,chrysophyceae,1448,1448,chrysophyceae
